Time, Frame ID, Hand Type, # hands, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength
272.2597,9069,right,1,79.80611,236.0847,99.95198,22.72623,-53.22787,-30.3065,1.662219,-1.246911,-1.894489,100.4184,170.6012,84.64646,235.7811,-33.82587,36.58231,0.3291235,1.607117,0.8400677
272.2762,9070,right,1,80.24857,235.8029,99.78613,29.62428,-18.86921,-11.1039,1.671096,-1.231362,-1.912036,101.2616,170.5278,84.15601,235.5357,-35.49467,40.01004,0.249785,1.495819,0.7622105
272.2932,9071,right,1,80.60987,235.6337,99.51219,25.49373,-11.93591,-19.32973,1.680335,-1.215302,-1.928079,102.2198,170.6563,83.53091,237.8276,-35.26474,43.14919,0.1817152,1.424956,0.6917083
272.3237,9075,right,1,80.64866,237.4611,97.8531,-33.60753,38.06114,-38.27974,1.698731,-1.157476,-1.915606,106.0975,174.0643,81.14526,248.3259,-28.23056,45.48667,0.3905962,1.618794,0.739692
272.3409,9076,right,1,79.52185,238.0714,97.65207,-78.06091,42.27491,-13.92685,1.711775,-1.13877,-1.929551,106.1629,175.3428,80.23029,249.0738,-26.25329,43.36409,0.4767871,1.834445,0.7497523
272.3597,9077,right,1,78.11604,237.5363,97.03396,-92.29919,-35.13115,-40.58257,1.716819,-1.113442,-1.917054,106.2165,175.5016,79.32381,250.2016,-24.87898,40.0868,0.5614267,1.993186,0.7388811
272.3736,9079,right,1,75.34508,235.7158,94.41505,-87.73414,-62.10091,-95.44694,1.697677,-1.058432,-1.827919,107.0907,175.0964,77.70686,254.6751,-21.39567,32.61442,0.4801569,2.155798,0.573177
272.3927,9080,right,1,73.62424,235.1292,93.06059,-112.9524,-38.50563,-88.90464,1.688088,-1.026627,-1.788609,107.5863,175.5511,76.85612,259.6099,-16.7934,28.73042,0.3477953,2.179623,0.4722247
272.4236,9082,right,1,70.52525,234.259,88.99642,-84.36434,-8.222821,-140.0486,1.637339,-0.9758914,-1.674888,109.4926,177.0539,75.44792,271.8216,-5.538683,23.17097,0.3643664,2.18888,0.4346909
272.4415,9083,right,1,69.40865,234.5852,87.55597,-76.54314,22.35551,-98.74224,1.617635,-0.9575518,-1.639722,110.3517,178.5009,75.106,276.9455,-0.4675961,23.72078,0.3553483,2.096873,0.5228863
272.4605,9084,right,1,68.26253,234.8844,86.23372,-76.14886,19.88178,-87.85142,1.597384,-0.9344157,-1.607459,111.0618,179.9395,74.97478,282.4591,4.505366,27.33581,0.4475056,2.007943,0.6213894
272.4763,9085,right,1,66.77272,233.1572,83.29082,-97.13826,-112.6158,-191.8819,1.589358,-0.8959959,-1.594263,112.1346,180.184,72.66396,292.5698,12.82836,29.54922,0.4316332,1.886066,0.6902783
272.4931,9086,right,1,65.71018,231.5642,80.78427,-66.75484,-100.0801,-157.4766,1.584099,-0.8426625,-1.585827,114.0279,181.1732,70.68755,303.1422,22.22047,33.3586,0.2723772,1.710153,0.752317
272.5231,9089,right,1,59.69299,220.8989,70.0965,-85.8839,-310.6128,-291.9523,1.53378,-0.6893826,-1.540769,115.754,178.7457,62.74684,324.7976,43.31673,43.16522,0.3741091,1.675996,0.6738138
272.5415,9090,right,1,58.82064,217.7784,66.71468,-59.64805,-213.3645,-231.236,1.481668,-0.6247879,-1.50871,117.8177,179.5099,61.39972,332.3928,51.96386,50.75998,0.4990653,1.780121,0.6017182
272.5605,9091,right,1,58.41228,215.7194,64.03474,-31.93794,-161.036,-209.5995,1.411296,-0.5615507,-1.476018,119.9471,181.4168,60.83694,338.349,60.13103,57.09586,0.6996481,1.915986,0.5649428
272.5757,9092,right,1,56.66434,212.8483,61.60039,-135.0802,-221.8765,-188.1263,1.352998,-0.4795445,-1.46476,120.7546,183.529,59.37616,343.1614,69.69617,58.39154,0.7553927,1.983229,0.605821
272.6096,9095,right,1,56.03635,213.487,58.28512,-6.109153,-45.18592,-107.0475,1.19309,-0.2925459,-1.462629,124.0202,195.1866,56.04721,347.4041,84.77525,37.81099,0.3625884,1.733364,0.5156562
272.6249,9096,right,1,54.84197,210.3517,56.19878,-101.4678,-266.3559,-177.2435,1.099989,-0.2319788,-1.464765,123.633,195.6526,53.63098,346.9282,86.4589,28.33932,0.2640796,1.657804,0.4271888
272.6436,9098,right,1,54.04608,207.8452,52.94465,19.97846,59.71598,-80.79596,0.9948021,-0.1555096,-1.482031,123.4031,197.3032,49.20104,343.113,82.7567,17.10257,0.1786605,1.456474,0.2453612
272.6748,9101,right,1,53.92149,205.7818,48.7164,-20.07072,-248.973,-138.6366,0.9441715,-0.1275851,-1.489172,123.3117,196.511,44.69708,338.156,72.71206,14.04755,0,1.348027,0.1022383
272.6921,9102,right,1,54.82436,206.6209,48.40798,91.21756,84.77507,-31.15996,0.97952,-0.1231412,-1.497279,124.1801,197.4483,44.04198,338.5132,71.92051,17.06583,0,1.291975,0.1021938
272.7083,9104,right,1,56.40232,209.5505,47.29575,77.45782,165.5879,-56.28579,1.132548,-0.1367463,-1.511646,125.5617,199.3329,42.18454,339.062,71.79813,18.18164,0.05669836,1.334267,0.2208045
272.7233,9105,right,1,56.73962,211.3312,46.20044,28.69384,151.4829,-93.17852,1.18861,-0.1573576,-1.510687,125.7377,199.9736,41.14432,337.949,70.79619,14.62573,0.1988076,1.409466,0.2711968
