Time, Frame ID, Hand Type, # hands, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength
1754.74,71066,right,1,-30.86912,175.7386,-93.88903,24.78705,162.525,121.5322,-0.3713272,0.7348527,-0.1711918,-10.4789,208.5835,-40.81964,183.0059,329.0084,20.47698,0.04318935,0.8170883,0.04595644
1754.755,71070,right,1,-34.46081,180.4659,-89.26333,-103.2214,135.8564,132.9378,-0.453115,0.9156938,-0.1921229,-14.59313,217.4576,-38.96717,182.4384,334.632,17.10916,0,1.178277,0.2367242
1754.773,71072,right,1,-36.09118,179.6646,-85.37088,-94.05585,-46.2303,224.5555,-0.2599312,1.127748,-0.1146772,-20.93298,208.0406,-29.09525,174.1396,334.2469,12.31089,0,0.9079236,0.9435126
1754.789,71074,right,1,-28.54589,182.7035,-84.22421,432.7669,174.3041,65.76888,0.7171128,-2.179873,0.1878556,-24.86301,139.2393,-40.99843,204.3378,171.308,5.200884,0.1804986,1.188785,0.1731507
1754.806,71074,right,1,-28.54589,182.7035,-84.22421,432.7669,174.3041,65.76888,0.7171128,-2.179873,0.1878556,-24.86301,139.2393,-40.99843,204.3378,171.308,5.200884,0.1804986,1.188785,0.1731507
1754.822,71078,right,1,-30.72705,195.7817,-80.64536,-63.04298,378.0027,103.4407,1.035623,-2.004585,0.3260472,-28.34907,141.6246,-51.79172,192.03,167.4119,28.60665,0.1920526,1.55313,0
1754.839,71080,right,1,-26.92871,196.0728,-90.25101,217.5825,16.67633,-550.2463,0.4515718,-1.937352,0.1640068,-26.22827,163.6461,-34.33154,146.0029,152.4993,126.6281,0.07785656,2.155182,0.4326231
1754.856,71082,right,1,-33.23007,190.4614,-90.77609,-366.0391,-325.9595,-30.50155,0.3719495,-1.415853,-0.01435899,-26.08953,164.5889,-30.50648,12.61281,172.69,202.157,0,1.211537,0.1075723
1754.873,71082,right,1,-33.23007,190.4614,-90.77609,-366.0391,-325.9595,-30.50155,0.3719495,-1.415853,-0.01435899,-26.08953,164.5889,-30.50648,12.61281,172.69,202.157,0,1.211537,0.1075723
1754.889,71086,right,1,-36.04758,181.1911,-91.2577,-81.32978,-267.5946,-13.90192,0.246385,-0.9215649,-0.03251963,-27.8393,166.6254,-27.5678,-43.57314,218.1649,202.1971,0.1713571,1.51334,0.430227
1754.906,71088,right,1,-39.28683,177.3137,-90.1605,-186.7974,-223.6001,63.2719,0.08780792,-0.4917939,-0.1142031,-26.10423,174.9735,-25.4827,-47.57422,233.2864,202.1891,0,0.8728885,0
1754.922,71090,right,1,-39.54232,177.0763,-91.81689,-14.81271,-13.76356,-96.03366,-0.004592397,-0.3943851,-0.06609455,-29.46094,181.1252,-26.58362,-60.35304,251.7281,196.4785,0,0.8543093,0
1754.939,71092,right,1,-38.71725,177.3523,-93.73901,47.31217,15.82983,-110.2197,-0.007285235,-0.4445705,-0.01316219,-32.13666,181.499,-28.12854,-76.41966,259.7305,190.0793,0,0.8469342,0
1754.955,71094,right,1,-37.942,179.7497,-97.16999,45.0491,139.3081,-199.3712,-0.02249206,-0.3771483,0.03097472,-34.30252,185.8009,-31.49449,-87.60609,276.5039,179.7577,0,0.9760905,0
1754.973,71096,right,1,-37.20944,182.4898,-101.5562,41.69818,155.972,-249.6694,-0.03738616,-0.3374844,0.05274805,-35.09669,190.0611,-35.99361,-93.98633,289.4649,169.7896,0,1.359749,0
1754.989,71098,right,1,-35.31476,183.1526,-105.2807,109.5068,38.30651,-215.267,-0.02062973,-0.4013981,0.044416,-32.82895,189.1264,-39.64301,-95.82806,284.6103,166.7783,0.09015299,1.535949,0
1755.006,71098,right,1,-35.31476,183.1526,-105.2807,109.5068,38.30651,-215.267,-0.02062973,-0.4013981,0.044416,-32.82895,189.1264,-39.64301,-95.82806,284.6103,166.7783,0.09015299,1.535949,0
1755.022,71098,right,1,-35.31476,183.1526,-105.2807,109.5068,38.30651,-215.267,-0.02062973,-0.4013981,0.044416,-32.82895,189.1264,-39.64301,-95.82806,284.6103,166.7783,0.09015299,1.535949,0
