Time, Frame ID, Hand Type, # hands, Position X, Position Y, Position Z, Velocity X, Velocity Y, Velocity Z, Pitch, Roll, Yaw, Wrist Pos X, Wrist Pos Y, Wrist Pos Z, Elbow pos X, Elbow Pos Y, Elbow Pos Z, Grab Strenth, Grab Angle, Pinch Strength
320.675,13703,right,2,41.16169,189.9054,24.41477,-22.72853,92.15486,-81.37779,1.139656,-1.707843,-0.4201671,59.60061,125.5679,41.24983,248.5406,-33.79784,23.61982,0,0,0
320.675,13703,left,2,-72.75594,206.5203,112.6074,11.7401,0.9302983,-42.59598,1.45358,1.432244,0.8867168,-90.09491,138.9267,113.4682,-215.6918,-73.09503,139.5216,0,0.1689375,0
320.7085,13705,right,2,39.68913,190.2956,21.82802,-56.64988,-22.85887,-102.316,1.118632,-1.711642,-0.4247761,58.95321,126.5635,39.86825,251.1067,-29.02778,23.28592,0,0,0
320.7085,13705,left,2,-72.86625,206.3518,111.0675,-8.664715,-4.512857,-56.83189,1.440604,1.433884,0.8243714,-90.03413,138.7104,112.79,-213.3467,-74.52562,139.8267,0,0.1630125,0
320.7243,13706,right,2,39.22684,189.8501,20.30269,-34.45055,-33.19807,-113.6692,1.112638,-1.717424,-0.4240972,58.60249,126.2603,38.68013,251.2407,-28.72054,22.00591,0,0,0
320.7243,13706,left,2,-73.0453,206.648,110.0226,-13.34317,22.074,-77.86842,1.431501,1.437697,0.7747156,-89.93394,138.9462,112.3528,-211.7423,-75.01575,140.4528,0,0.1494404,0
320.7418,13707,right,2,38.76208,189.8216,18.97469,-31.77641,-1.945976,-90.79744,1.108706,-1.719037,-0.4250501,58.2762,126.3438,37.57299,251.3555,-28.09958,21.01322,0,0,0
320.7418,13707,left,2,-73.15061,207.1296,108.8026,-7.200315,32.92762,-83.4149,1.420257,1.438,0.7307658,-89.94799,139.4205,111.8782,-210.087,-75.3353,141.0872,0,0.1304203,0
320.7774,13709,right,2,37.23714,190.7532,16.52286,-58.70637,45.7396,-85.30463,1.099246,-1.721125,-0.4172184,56.8326,127.4835,35.70023,250.7054,-26.07613,20.22906,0,0,0
320.7774,13709,left,2,-73.40194,207.9164,106.0836,-11.96421,30.37953,-104.2372,1.395233,1.429952,0.6716326,-90.48646,140.3374,110.7951,-207.584,-75.81232,142.0049,0,0.09003299,0
320.8091,13712,right,2,34.93516,195.9828,12.84102,-67.22598,167.6136,-88.72158,1.071085,-1.727381,-0.4157917,55.27538,133.4728,33.63523,251.0093,-17.9072,20.25873,0,0,0
320.8091,13712,left,2,-73.3859,208.9823,100.1307,37.32631,36.25555,-137.9973,1.344554,1.409516,0.5878281,-91.40595,141.8993,108.0573,-208.9621,-73.67759,141.4301,0,0.05409222,0
320.8239,13713,right,2,34.12889,198.1605,11.55619,-55.82383,150.7829,-88.95863,1.054467,-1.737086,-0.4066117,54.55997,136.0489,33.42562,250.8209,-14.92631,23.69313,0,0,0
320.8239,13713,left,2,-73.38759,209.9693,97.54817,-0.1168462,68.33755,-178.8087,1.326577,1.402445,0.5494938,-91.52142,143.0534,106.6933,-208.6436,-72.64328,140.8096,0,0.06189526,0
320.8415,13714,right,2,33.1347,199.0883,10.23989,-65.51501,61.13611,-86.74135,1.045319,-1.741496,-0.4040762,53.66319,137.2278,32.76359,250.0028,-13.8444,26.88733,0,0,0
320.8415,13714,left,2,-73.19837,210.089,94.40059,12.46875,7.888847,-207.4187,1.298069,1.371703,0.5612727,-92.70273,143.798,105.3394,-208.8691,-72.09836,141.4048,0,0.03097394,0
320.8736,13717,right,2,29.94842,201.0477,6.257313,-45.53876,67.20534,-68.01027,1.031705,-1.742469,-0.4067805,50.73301,139.5562,29.75606,245.0594,-14.20525,30.87902,0,0,0
320.8736,13717,left,2,-74.7737,209.329,83.59535,-56.17724,-24.1742,-278.0123,1.244043,1.370568,0.43512,-93.32476,143.4803,98.30054,-206.8176,-72.13515,143.4218,0,0.01075851,0
